dbid,created,last,upi,version_i,deleted,timestamp,userstamp,ac,version,taxid,id
12,162,201,URS00006EE69D,1,Y,2017-10-13 16:01:48.519760,rnacen,LT800700.1:1..216:ncRNA:snopy:Danio_rerio300022,1,7955,1139402161
12,162,201,URS0000728FA9,1,Y,2017-10-13 16:02:41.707419,rnacen,LT800701.1:1..216:ncRNA:snopy:Danio_rerio300023,1,7955,1139402162
12,162,201,URS0000714AB3,1,Y,2017-10-13 16:01:59.349101,rnacen,LT800702.1:1..216:ncRNA:snopy:Danio_rerio300024,1,7955,1139402163
12,162,201,URS000062A271,1,Y,2017-10-13 16:01:47.123142,rnacen,LT800703.1:1..216:ncRNA:snopy:Danio_rerio300025,1,7955,1139402164
12,162,201,URS00006B0848,1,Y,2017-10-13 16:01:58.031478,rnacen,LT800704.1:1..215:ncRNA:snopy:Danio_rerio300026,1,7955,1139402165
12,162,201,URS00006916FA,1,Y,2017-10-13 16:02:13.298713,rnacen,LT800705.1:1..216:ncRNA:snopy:Danio_rerio300027,1,7955,1139402166
12,162,201,URS000070722D,1,Y,2017-10-13 16:02:38.447520,rnacen,LT800706.1:1..216:ncRNA:snopy:Danio_rerio300028,1,7955,1139402167
12,162,201,URS00006D3DBC,1,Y,2017-10-13 16:02:29.343294,rnacen,LT800707.1:1..77:ncRNA:snopy:Danio_rerio300029,1,7955,1139402168
12,162,201,URS00006D3DBC,1,Y,2017-10-13 16:02:29.343306,rnacen,LT800708.1:1..77:ncRNA:snopy:Danio_rerio300030,1,7955,1139402169
12,162,201,URS0000677FC1,1,Y,2017-10-13 16:02:13.142714,rnacen,LT800709.1:1..69:ncRNA:snopy:Danio_rerio300031,1,7955,1139402170
12,162,201,URS0000718FED,1,Y,2017-10-13 16:02:19.517687,rnacen,LT800710.1:1..94:ncRNA:snopy:Danio_rerio300032,1,7955,1139402171
12,162,201,URS0000648EF9,1,Y,2017-10-13 16:01:45.314132,rnacen,LT800711.1:1..93:ncRNA:snopy:Danio_rerio300033,1,7955,1139402172
12,162,201,URS00006C8EE0,1,Y,2017-10-13 16:01:58.914760,rnacen,LT800712.1:1..94:ncRNA:snopy:Danio_rerio300034,1,7955,1139402173
12,162,201,URS0000A87B8A,1,Y,2017-10-13 16:01:56.208001,rnacen,LT800713.1:1..87:ncRNA:snopy:Danio_rerio300035,1,7955,1139402174
12,162,201,URS000072ED4F,1,Y,2017-10-13 16:02:04.693451,rnacen,LT800714.1:1..216:ncRNA:snopy:Danio_rerio300036,1,7955,1139402175
12,162,201,URS000063D735,1,Y,2017-10-13 16:02:05.045836,rnacen,LT800715.1:1..216:ncRNA:snopy:Danio_rerio300037,1,7955,1139402176
12,162,201,URS00006FA4FC,1,Y,2017-10-13 16:02:14.888471,rnacen,LT800716.1:1..215:ncRNA:snopy:Danio_rerio300038,1,7955,1139402177
12,162,201,URS000063B546,1,Y,2017-10-13 16:02:34.829682,rnacen,LT800717.1:1..216:ncRNA:snopy:Danio_rerio300039,1,7955,1139402178
12,162,201,URS00006F5D22,1,Y,2017-10-13 16:01:55.736322,rnacen,LT800718.1:1..131:ncRNA:snopy:Danio_rerio300042,1,7955,1139402179
12,162,201,URS000063879A,1,Y,2017-10-13 16:02:15.550152,rnacen,LT800719.1:1..131:ncRNA:snopy:Danio_rerio300043,1,7955,1139402180
12,162,201,URS0000664E8E,1,Y,2017-10-13 16:02:22.222318,rnacen,LT800720.1:1..131:ncRNA:snopy:Danio_rerio300044,1,7955,1139402181
12,162,201,URS0000633157,1,Y,2017-10-13 16:01:53.684132,rnacen,LT800721.1:1..131:ncRNA:snopy:Danio_rerio300045,1,7955,1139402182
12,162,201,URS00006A6FBC,1,Y,2017-10-13 16:02:28.075790,rnacen,LT800722.1:1..72:ncRNA:snopy:Danio_rerio300046,1,7955,1139402183
12,162,201,URS00006720AE,1,Y,2017-10-13 16:02:23.083481,rnacen,LT800723.1:1..216:ncRNA:snopy:Danio_rerio300047,1,7955,1139402184
12,162,201,URS0000671535,1,Y,2017-10-13 16:01:45.906168,rnacen,LT800724.1:1..217:ncRNA:snopy:Danio_rerio300048,1,7955,1139402185
12,162,201,URS00006FA85B,1,Y,2017-10-13 16:02:07.870146,rnacen,LT800725.1:1..216:ncRNA:snopy:Danio_rerio300049,1,7955,1139402186
12,162,201,URS00006D0609,1,Y,2017-10-13 16:02:00.313757,rnacen,LT800726.1:1..217:ncRNA:snopy:Danio_rerio300051,1,7955,1139402187
12,162,201,URS00006D0030,1,Y,2017-10-13 16:01:55.813371,rnacen,LT800727.1:1..217:ncRNA:snopy:Danio_rerio300052,1,7955,1139402188
12,162,201,URS00006F9D80,1,Y,2017-10-13 16:02:27.557339,rnacen,LT800728.1:1..216:ncRNA:snopy:Danio_rerio300053,1,7955,1139402189
12,162,201,URS0000709C68,1,Y,2017-10-13 16:02:20.127778,rnacen,LT800729.1:1..99:ncRNA:snopy:Danio_rerio300054,1,7955,1139402190
12,162,201,URS0000708BF0,1,Y,2017-10-13 16:02:26.140912,rnacen,LT800730.1:1..216:ncRNA:snopy:Danio_rerio300055,1,7955,1139402191
12,162,201,URS0000A8F557,1,Y,2017-10-13 16:01:49.075281,rnacen,LT800731.1:1..76:ncRNA:snopy:Danio_rerio300057,1,7955,1139402192
12,162,201,URS000066B3AF,1,Y,2017-10-13 16:02:13.578595,rnacen,LT800732.1:1..133:ncRNA:snopy:Danio_rerio300059,1,7955,1139402193
12,162,201,URS00007084FE,1,Y,2017-10-13 16:02:10.970171,rnacen,LT800733.1:1..90:ncRNA:snopy:Danio_rerio300061,1,7955,1139402194
12,162,201,URS00006C3DCB,1,Y,2017-10-13 16:02:28.017658,rnacen,LT800734.1:1..136:ncRNA:snopy:Danio_rerio300062,1,7955,1139402195
12,162,201,URS0000696C61,1,Y,2017-10-13 16:02:40.947227,rnacen,LT800735.1:1..136:ncRNA:snopy:Danio_rerio300063,1,7955,1139402196
12,162,201,URS00006A4AAC,1,Y,2017-10-13 16:02:19.510165,rnacen,LT800736.1:1..136:ncRNA:snopy:Danio_rerio300064,1,7955,1139402197
12,162,201,URS0000AA80B6,1,Y,2017-10-13 16:02:25.595332,rnacen,LT800737.1:1..131:ncRNA:snopy:Danio_rerio300065,1,7955,1139402198
12,162,201,URS0000708BF0,1,Y,2017-10-13 16:02:26.140927,rnacen,LT800738.1:1..216:ncRNA:snopy:Danio_rerio300066,1,7955,1139402199
12,162,201,URS00006E0A43,1,Y,2017-10-13 16:01:54.296500,rnacen,LT800739.1:1..216:ncRNA:snopy:Danio_rerio300068,1,7955,1139402200
12,162,201,URS0000708BF0,1,Y,2017-10-13 16:02:26.140932,rnacen,LT800740.1:1..216:ncRNA:snopy:Danio_rerio300069,1,7955,1139402201
12,162,201,URS000071AC77,1,Y,2017-10-13 16:01:46.757704,rnacen,LT800741.1:1..217:ncRNA:snopy:Danio_rerio300070,1,7955,1139402202
12,162,201,URS00006342F8,1,Y,2017-10-13 16:01:47.162899,rnacen,LT800742.1:1..216:ncRNA:snopy:Danio_rerio300071,1,7955,1139402203
12,162,201,URS000062B416,1,Y,2017-10-13 16:01:41.490521,rnacen,LT800743.1:1..216:ncRNA:snopy:Danio_rerio300072,1,7955,1139402204
12,162,201,URS00006A070A,1,Y,2017-10-13 16:01:58.484569,rnacen,LT800744.1:1..216:ncRNA:snopy:Danio_rerio300073,1,7955,1139402205
12,162,201,URS000070315A,1,Y,2017-10-13 16:01:38.038200,rnacen,LT800745.1:1..133:ncRNA:snopy:Danio_rerio300075,1,7955,1139402206
12,162,201,URS00006EDD46,1,Y,2017-10-13 16:01:50.494173,rnacen,LT800746.1:1..127:ncRNA:snopy:Danio_rerio300076,1,7955,1139402207
12,162,201,URS000066182D,1,Y,2017-10-13 16:01:56.083464,rnacen,LT800747.1:1..133:ncRNA:snopy:Danio_rerio300078,1,7955,1139402208
12,162,201,URS000063BD50,1,Y,2017-10-13 16:01:43.074198,rnacen,LT800748.1:1..133:ncRNA:snopy:Danio_rerio300080,1,7955,1139402209
12,162,201,URS000067C834,1,Y,2017-10-13 16:01:55.916773,rnacen,LT800749.1:1..133:ncRNA:snopy:Danio_rerio300082,1,7955,1139402210
12,162,201,URS0000690D66,1,Y,2017-10-13 16:02:06.075655,rnacen,LT800750.1:1..71:ncRNA:snopy:Danio_rerio300085,1,7955,1139402211
12,162,201,URS000069D8C1,1,Y,2017-10-13 16:02:09.363018,rnacen,LT800751.1:1..72:ncRNA:snopy:Danio_rerio300086,1,7955,1139402212
12,162,201,URS0000A90C33,1,Y,2017-10-13 16:02:14.191162,rnacen,LT800752.1:1..81:ncRNA:snopy:Danio_rerio300087,1,7955,1139402213
12,162,201,URS0000A842E0,1,Y,2017-10-13 16:01:55.468105,rnacen,LT800753.1:1..81:ncRNA:snopy:Danio_rerio300088,1,7955,1139402214
12,162,201,URS000065DA31,1,Y,2017-10-13 16:01:50.507905,rnacen,LT800754.1:1..71:ncRNA:snopy:Danio_rerio300090,1,7955,1139402215
12,162,201,URS00006A76D4,1,Y,2017-10-13 16:01:55.129204,rnacen,LT800755.1:1..74:ncRNA:snopy:Danio_rerio300091,1,7955,1139402216
12,162,201,URS00006CD024,1,Y,2017-10-13 16:02:36.599607,rnacen,LT800756.1:1..81:ncRNA:snopy:Danio_rerio300092,1,7955,1139402217
12,162,201,URS00006FB8C1,1,Y,2017-10-13 16:02:25.041463,rnacen,LT800757.1:1..71:ncRNA:snopy:Danio_rerio300093,1,7955,1139402218
12,162,201,URS000068FCA3,1,Y,2017-10-13 16:02:13.874153,rnacen,LT800758.1:1..71:ncRNA:snopy:Danio_rerio300094,1,7955,1139402219
12,162,201,URS00006944CF,1,Y,2017-10-13 16:01:48.298923,rnacen,LT800759.1:1..76:ncRNA:snopy:Danio_rerio300097,1,7955,1139402220
12,162,201,URS00006667FA,1,Y,2017-10-13 16:02:05.715727,rnacen,LT800760.1:1..90:ncRNA:snopy:Danio_rerio300099,1,7955,1139402221
12,162,201,URS000067D85C,1,Y,2017-10-13 16:02:38.671111,rnacen,LT800761.1:1..136:ncRNA:snopy:Danio_rerio300100,1,7955,1139402222
12,162,201,URS0000685768,1,Y,2017-10-13 16:02:02.246477,rnacen,LT800762.1:1..99:ncRNA:snopy:Danio_rerio300101,1,7955,1139402223
12,162,201,URS0000697F48,1,Y,2017-10-13 16:01:53.861067,rnacen,LT800763.1:1..137:ncRNA:snopy:Danio_rerio300102,1,7955,1139402224
12,162,201,URS00006B37BE,1,Y,2017-10-13 16:01:48.354406,rnacen,LT800764.1:1..85:ncRNA:snopy:Danio_rerio300103,1,7955,1139402225
12,162,201,URS0000644FED,1,Y,2017-10-13 16:02:08.326414,rnacen,LT800765.1:1..87:ncRNA:snopy:Danio_rerio300104,1,7955,1139402226
12,162,201,URS00006FB7D7,1,Y,2017-10-13 16:02:43.097799,rnacen,LT800766.1:1..85:ncRNA:snopy:Danio_rerio300105,1,7955,1139402227
12,162,201,URS00006AC9B9,1,Y,2017-10-13 16:02:18.488612,rnacen,LT800767.1:1..85:ncRNA:snopy:Danio_rerio300106,1,7955,1139402228
12,162,201,URS0000A97982,1,Y,2017-10-13 16:02:06.352264,rnacen,LT800768.1:1..127:ncRNA:snopy:Danio_rerio300107,1,7955,1139402229
12,162,201,URS0000A8C893,1,Y,2017-10-13 16:01:43.547781,rnacen,LT800769.1:1..128:ncRNA:snopy:Danio_rerio300108,1,7955,1139402230
12,162,201,URS0000A845D6,1,Y,2017-10-13 16:02:14.765781,rnacen,LT800770.1:1..128:ncRNA:snopy:Danio_rerio300109,1,7955,1139402231
12,162,201,URS0000A9AE2B,1,Y,2017-10-13 16:01:50.169142,rnacen,LT800771.1:1..128:ncRNA:snopy:Danio_rerio300110,1,7955,1139402232
12,162,201,URS0000A8BD81,1,Y,2017-10-13 16:01:54.083847,rnacen,LT800772.1:1..128:ncRNA:snopy:Danio_rerio300111,1,7955,1139402233
12,162,201,URS0000662F18,1,Y,2017-10-13 16:02:09.328656,rnacen,LT800773.1:1..72:ncRNA:snopy:Danio_rerio300112,1,7955,1139402234
12,162,201,URS00006EE95D,1,Y,2017-10-13 16:02:04.619969,rnacen,LT800774.1:1..72:ncRNA:snopy:Danio_rerio300113,1,7955,1139402235
12,162,201,URS00006F6787,1,Y,2017-10-13 16:02:29.524469,rnacen,LT800775.1:1..76:ncRNA:snopy:Danio_rerio300114,1,7955,1139402236
12,162,201,URS000065E0C5,1,Y,2017-10-13 16:01:44.959474,rnacen,LT800776.1:1..71:ncRNA:snopy:Danio_rerio300115,1,7955,1139402237
12,162,201,URS000072C063,1,Y,2017-10-13 16:01:58.950896,rnacen,LT800777.1:1..142:ncRNA:snopy:Danio_rerio300116,1,7955,1139402238
12,162,201,URS0000AB042C,1,Y,2017-10-13 16:02:12.994648,rnacen,LT800778.1:1..90:ncRNA:snopy:Danio_rerio300117,1,7955,1139402239
12,162,201,URS0000A99F01,1,Y,2017-10-13 16:02:02.942405,rnacen,LT800779.1:1..179:ncRNA:snopy:Danio_rerio300118,1,7955,1139402240
12,162,201,URS000067F01B,1,Y,2017-10-13 16:02:29.933130,rnacen,LT800780.1:1..181:ncRNA:snopy:Danio_rerio300119,1,7955,1139402241
12,162,201,URS00006983C6,1,Y,2017-10-13 16:01:35.503868,rnacen,LT800781.1:1..96:ncRNA:snopy:Danio_rerio300120,1,7955,1139402242
12,162,201,URS00006516C4,1,Y,2017-10-13 16:02:40.972244,rnacen,LT800782.1:1..96:ncRNA:snopy:Danio_rerio300121,1,7955,1139402243
12,162,201,URS000070ACD4,1,Y,2017-10-13 16:02:37.415506,rnacen,LT800783.1:1..96:ncRNA:snopy:Danio_rerio300123,1,7955,1139402244
12,162,201,URS000063CA6C,1,Y,2017-10-13 16:02:40.474708,rnacen,LT800784.1:1..77:ncRNA:snopy:Danio_rerio300124,1,7955,1139402245
12,162,201,URS000062B354,1,Y,2017-10-13 16:01:39.741157,rnacen,LT800785.1:1..134:ncRNA:snopy:Danio_rerio300125,1,7955,1139402246
12,162,201,URS00006BAA23,1,Y,2017-10-13 16:02:30.682688,rnacen,LT800786.1:1..79:ncRNA:snopy:Danio_rerio300126,1,7955,1139402247
12,162,201,URS000066524B,1,Y,2017-10-13 16:01:42.684283,rnacen,LT800787.1:1..88:ncRNA:snopy:Danio_rerio300127,1,7955,1139402248
12,162,201,URS00006DCD04,1,Y,2017-10-13 16:02:12.656552,rnacen,LT800788.1:1..147:ncRNA:snopy:Danio_rerio300128,1,7955,1139402249
12,162,201,URS00006EDBF7,1,Y,2017-10-13 16:01:50.300942,rnacen,LT800789.1:1..149:ncRNA:snopy:Danio_rerio300129,1,7955,1139402250
12,162,201,URS00006BD550,1,Y,2017-10-13 16:02:22.061666,rnacen,LT800790.1:1..149:ncRNA:snopy:Danio_rerio300130,1,7955,1139402251
12,162,201,URS0000643858,1,Y,2017-10-13 16:01:36.045080,rnacen,LT800791.1:1..98:ncRNA:snopy:Danio_rerio300131,1,7955,1139402252
12,162,201,URS0000713A3E,1,Y,2017-10-13 16:01:48.151804,rnacen,LT800792.1:1..68:ncRNA:snopy:Danio_rerio300132,1,7955,1139402253
12,162,201,URS00006EFAB5,1,Y,2017-10-13 16:02:04.971539,rnacen,LT800793.1:1..98:ncRNA:snopy:Danio_rerio300133,1,7955,1139402254
12,162,201,URS0000721D10,1,Y,2017-10-13 16:02:08.646078,rnacen,LT800794.1:1..69:ncRNA:snopy:Danio_rerio300134,1,7955,1139402255
12,162,201,URS000069456A,1,Y,2017-10-13 16:02:14.203878,rnacen,LT800795.1:1..68:ncRNA:snopy:Danio_rerio300135,1,7955,1139402256
12,162,201,URS00006D9198,1,Y,2017-10-13 16:01:43.716280,rnacen,LT800796.1:1..70:ncRNA:snopy:Danio_rerio300136,1,7955,1139402257
12,162,201,URS000066278F,1,Y,2017-10-13 16:02:16.289365,rnacen,LT800797.1:1..81:ncRNA:snopy:Danio_rerio300137,1,7955,1139402258
12,162,201,URS0000A9FC24,1,Y,2017-10-13 16:02:37.900950,rnacen,LT800798.1:1..76:ncRNA:snopy:Danio_rerio300138,1,7955,1139402259
12,162,201,URS000062E9D6,1,Y,2017-10-13 16:01:46.581092,rnacen,LT800799.1:1..82:ncRNA:snopy:Danio_rerio300139,1,7955,1139402260
12,162,201,URS00006E64CA,1,Y,2017-10-13 16:02:00.748099,rnacen,LT800800.1:1..82:ncRNA:snopy:Danio_rerio300140,1,7955,1139402261
12,162,201,URS00006F1FA5,1,Y,2017-10-13 16:02:31.248369,rnacen,LT800801.1:1..67:ncRNA:snopy:Danio_rerio300141,1,7955,1139402262
12,162,201,URS0000A85A3D,1,Y,2017-10-13 16:01:45.767183,rnacen,LT800802.1:1..67:ncRNA:snopy:Danio_rerio300142,1,7955,1139402263
12,162,201,URS0000A791F3,1,Y,2017-10-13 16:02:03.200389,rnacen,LT800803.1:1..67:ncRNA:snopy:Danio_rerio300143,1,7955,1139402264
12,162,201,URS000062ACC9,1,Y,2017-10-13 16:02:16.912234,rnacen,LT800804.1:1..136:ncRNA:snopy:Danio_rerio300144,1,7955,1139402265
12,162,201,URS000067B3D9,1,Y,2017-10-13 16:02:27.217972,rnacen,LT800805.1:1..221:ncRNA:snopy:Danio_rerio300145,1,7955,1139402266
12,162,201,URS000072AA8B,1,Y,2017-10-13 16:01:56.627679,rnacen,LT800806.1:1..220:ncRNA:snopy:Danio_rerio300146,1,7955,1139402267
12,162,201,URS000064DD96,1,Y,2017-10-13 16:01:54.177259,rnacen,LT800807.1:1..221:ncRNA:snopy:Danio_rerio300147,1,7955,1139402268
12,162,201,URS00006EBFC0,1,Y,2017-10-13 16:01:48.902955,rnacen,LT800808.1:1..221:ncRNA:snopy:Danio_rerio300148,1,7955,1139402269
12,162,201,URS00006C4D1C,1,Y,2017-10-13 16:02:10.641391,rnacen,LT800809.1:1..136:ncRNA:snopy:Danio_rerio300149,1,7955,1139402270
12,162,201,URS0000724296,1,Y,2017-10-13 16:02:25.306783,rnacen,LT800810.1:1..68:ncRNA:snopy:Danio_rerio300150,1,7955,1139402271
12,162,201,URS0000682614,1,Y,2017-10-13 16:02:34.899108,rnacen,LT800811.1:1..76:ncRNA:snopy:Danio_rerio300152,1,7955,1139402272
12,162,201,URS0000693ABF,1,Y,2017-10-13 16:02:09.032761,rnacen,LT800812.1:1..77:ncRNA:snopy:Danio_rerio300153,1,7955,1139402273
12,162,201,URS00006E33BB,1,Y,2017-10-13 16:01:43.454494,rnacen,LT800813.1:1..77:ncRNA:snopy:Danio_rerio300154,1,7955,1139402274
12,162,201,URS00006815C7,1,Y,2017-10-13 16:02:29.595425,rnacen,LT800814.1:1..77:ncRNA:snopy:Danio_rerio300155,1,7955,1139402275
12,162,201,URS0000685B28,1,Y,2017-10-13 16:02:40.283527,rnacen,LT800815.1:1..68:ncRNA:snopy:Danio_rerio300156,1,7955,1139402276
12,162,201,URS00006404C6,1,Y,2017-10-13 16:01:42.477634,rnacen,LT800816.1:1..131:ncRNA:snopy:Danio_rerio300157,1,7955,1139402277
12,162,201,URS00006C59A3,1,Y,2017-10-13 16:02:24.474819,rnacen,LT800817.1:1..124:ncRNA:snopy:Danio_rerio300158,1,7955,1139402278
12,162,201,URS00006D144B,1,Y,2017-10-13 16:02:29.152214,rnacen,LT800818.1:1..138:ncRNA:snopy:Danio_rerio300163,1,7955,1139402279
12,162,201,URS00006A6240,1,Y,2017-10-13 16:02:26.519881,rnacen,LT800819.1:1..85:ncRNA:snopy:Danio_rerio300164,1,7955,1139402280
12,162,201,URS0000B3ABAC,1,Y,2017-10-13 16:02:45.791854,rnacen,LT800820.1:1..66:ncRNA:snopy:Danio_rerio300166,1,7955,1139402281
12,162,201,URS00006E354B,1,Y,2017-10-13 16:01:38.772896,rnacen,LT800821.1:1..134:ncRNA:snopy:Danio_rerio300167,1,7955,1139402282
12,162,201,URS00006D0E77,1,Y,2017-10-13 16:02:26.968724,rnacen,LT800822.1:1..134:ncRNA:snopy:Danio_rerio300168,1,7955,1139402283
12,162,201,URS0000646CFC,1,Y,2017-10-13 16:01:40.000056,rnacen,LT800823.1:1..127:ncRNA:snopy:Danio_rerio300169,1,7955,1139402284
12,162,201,URS00006B55B3,1,Y,2017-10-13 16:01:39.905335,rnacen,LT800824.1:1..82:ncRNA:snopy:Danio_rerio300170,1,7955,1139402285
12,162,201,URS000062A71F,1,Y,2017-10-13 16:02:15.746137,rnacen,LT800825.1:1..77:ncRNA:snopy:Danio_rerio300171,1,7955,1139402286
12,162,201,URS0000A8F228,1,Y,2017-10-13 16:02:03.149948,rnacen,LT800826.1:1..137:ncRNA:snopy:Danio_rerio300172,1,7955,1139402287
12,162,201,URS0000A9BF81,1,Y,2017-10-13 16:02:21.375237,rnacen,LT800827.1:1..137:ncRNA:snopy:Danio_rerio300173,1,7955,1139402288
12,162,201,URS0000657202,1,Y,2017-10-13 16:02:11.463084,rnacen,LT800828.1:1..78:ncRNA:snopy:Danio_rerio300174,1,7955,1139402289
12,162,201,URS0000693597,1,Y,2017-10-13 16:01:56.380853,rnacen,LT800829.1:1..79:ncRNA:snopy:Danio_rerio300175,1,7955,1139402290
12,162,201,URS0000B676E8,1,Y,2017-10-13 16:02:45.701496,rnacen,LT800830.1:1..68:ncRNA:snopy:Danio_rerio300176,1,7955,1139402291
12,162,201,URS000068843D,1,Y,2017-10-13 16:01:44.306264,rnacen,LT800831.1:1..217:ncRNA:snopy:Danio_rerio300182,1,7955,1139402292
12,162,201,URS00006CA046,1,Y,2017-10-13 16:01:36.715108,rnacen,LT800832.1:1..138:ncRNA:snopy:Danio_rerio300183,1,7955,1139402293
12,162,201,URS00006C16CE,1,Y,2017-10-13 16:02:25.752830,rnacen,LT800833.1:1..131:ncRNA:snopy:Danio_rerio300184,1,7955,1139402294
12,162,201,URS000063199F,1,Y,2017-10-13 16:02:19.969645,rnacen,LT800834.1:1..134:ncRNA:snopy:Danio_rerio300185,1,7955,1139402295
12,162,201,URS000062749F,1,Y,2017-10-13 16:02:36.605644,rnacen,LT800835.1:1..72:ncRNA:snopy:Danio_rerio300186,1,7955,1139402296
12,162,201,URS00006AA959,1,Y,2017-10-13 16:02:10.620305,rnacen,LT800836.1:1..88:ncRNA:snopy:Danio_rerio300187,1,7955,1139402297
12,162,201,URS000067BC27,1,Y,2017-10-13 16:01:58.393617,rnacen,LT800837.1:1..61:ncRNA:snopy:Danio_rerio300188,1,7955,1139402298
12,162,201,URS00006E8BC4,1,Y,2017-10-13 16:02:18.708271,rnacen,LT800838.1:1..106:ncRNA:snopy:Danio_rerio300189,1,7955,1139402299
12,162,201,URS000072302E,1,Y,2017-10-13 16:02:31.839092,rnacen,LT800839.1:1..133:ncRNA:snopy:Danio_rerio300190,1,7955,1139402300
12,162,201,URS0000A85B41,1,Y,2017-10-13 16:01:53.881099,rnacen,LT800840.1:1..134:ncRNA:snopy:Danio_rerio300191,1,7955,1139402301
12,162,201,URS000067237A,1,Y,2017-10-13 16:02:42.924033,rnacen,LT800841.1:1..294:ncRNA:snopy:Danio_rerio300192,1,7955,1139402302
12,162,201,URS00006EB701,1,Y,2017-10-13 16:01:47.455736,rnacen,LT800842.1:1..309:ncRNA:snopy:Danio_rerio300193,1,7955,1139402303
12,162,201,URS0000625B42,1,Y,2017-10-13 16:01:50.945789,rnacen,LT800843.1:1..321:ncRNA:snopy:Danio_rerio300194,1,7955,1139402304
12,162,201,URS0000697F18,1,Y,2017-10-13 16:01:44.937321,rnacen,LT800844.1:1..71:ncRNA:snopy:Danio_rerio300195,1,7955,1139402305
12,162,201,URS00006924EA,1,Y,2017-10-13 16:01:39.921721,rnacen,LT800845.1:1..71:ncRNA:snopy:Danio_rerio300196,1,7955,1139402306
12,162,201,URS00006A27E1,1,Y,2017-10-13 16:02:00.318714,rnacen,LT800846.1:1..179:ncRNA:snopy:Danio_rerio300197,1,7955,1139402307
12,162,201,URS000065B865,1,Y,2017-10-13 16:02:14.768772,rnacen,LT800847.1:1..190:ncRNA:snopy:Danio_rerio300198,1,7955,1139402308
12,162,201,URS00006B4742,1,Y,2017-10-13 16:02:38.142588,rnacen,LT800848.1:1..72:ncRNA:snopy:Danio_rerio300199,1,7955,1139402309
12,162,201,URS00006D4EDF,1,Y,2017-10-13 16:02:33.165570,rnacen,LT800849.1:1..136:ncRNA:snopy:Danio_rerio300200,1,7955,1139402310
12,162,201,URS00006B52F5,1,Y,2017-10-13 16:02:40.011048,rnacen,LT800850.1:1..130:ncRNA:snopy:Danio_rerio300201,1,7955,1139402311
12,162,201,URS0000698FBD,1,Y,2017-10-13 16:02:16.002019,rnacen,LT800851.1:1..98:ncRNA:snopy:Danio_rerio300202,1,7955,1139402312
12,162,201,URS00006E9C1A,1,Y,2017-10-13 16:02:20.498437,rnacen,LT800852.1:1..198:ncRNA:snopy:Danio_rerio300203,1,7955,1139402313
12,162,201,URS00009304AD,1,Y,2017-10-13 16:02:16.985045,rnacen,LT800853.1:1..135:ncRNA:snopy:Danio_rerio300204,1,7955,1139402314
12,162,201,URS0000AA7DEB,1,Y,2017-10-13 16:01:50.384747,rnacen,LT800854.1:1..136:ncRNA:snopy:Danio_rerio300205,1,7955,1139402315
12,162,201,URS00006F904E,1,Y,2017-10-13 16:02:13.329925,rnacen,LT800855.1:1..137:ncRNA:snopy:Danio_rerio300206,1,7955,1139402316
12,162,201,URS00006CF6E8,1,Y,2017-10-13 16:02:07.686469,rnacen,LT800856.1:1..137:ncRNA:snopy:Danio_rerio300207,1,7955,1139402317
12,162,201,URS0000A95277,1,Y,2017-10-13 16:01:44.297299,rnacen,LT800857.1:1..56:ncRNA:snopy:Danio_rerio300208,1,7955,1139402318
12,162,201,URS0000AA8B86,1,Y,2017-10-13 16:02:02.598493,rnacen,LT800858.1:1..129:ncRNA:snopy:Danio_rerio300209,1,7955,1139402319
12,162,201,URS000070D5F2,1,Y,2017-10-13 16:02:27.078714,rnacen,LT800859.1:1..127:ncRNA:snopy:Danio_rerio300210,1,7955,1139402320
12,162,201,URS00006548A7,1,Y,2017-10-13 16:02:30.961195,rnacen,LT800860.1:1..127:ncRNA:snopy:Danio_rerio300211,1,7955,1139402321
12,162,201,URS0000AAF4F6,1,Y,2017-10-13 16:02:21.936930,rnacen,LT800861.1:1..134:ncRNA:snopy:Danio_rerio300212,1,7955,1139402322
12,162,201,URS0000703E8A,1,Y,2017-10-13 16:02:23.151977,rnacen,LT800862.1:1..135:ncRNA:snopy:Danio_rerio300213,1,7955,1139402323
12,162,201,URS0000A8AB16,1,Y,2017-10-13 16:02:12.401632,rnacen,LT800863.1:1..124:ncRNA:snopy:Danio_rerio300214,1,7955,1139402324
12,162,201,URS0000A8849D,1,Y,2017-10-13 16:01:47.178202,rnacen,LT800864.1:1..97:ncRNA:snopy:Danio_rerio300215,1,7955,1139402325
12,162,201,URS000063C857,1,Y,2017-10-13 16:02:09.187500,rnacen,LT800865.1:1..139:ncRNA:snopy:Danio_rerio300216,1,7955,1139402326
12,162,201,URS00006B63F4,1,Y,2017-10-13 16:02:02.782143,rnacen,LT800866.1:1..142:ncRNA:snopy:Danio_rerio300217,1,7955,1139402327
12,162,201,URS000072A4AA,1,Y,2017-10-13 16:02:25.553410,rnacen,LT800867.1:1..85:ncRNA:snopy:Danio_rerio300218,1,7955,1139402328
12,162,201,URS000068ED9B,1,Y,2017-10-13 16:02:42.092796,rnacen,LT800868.1:1..84:ncRNA:snopy:Danio_rerio300219,1,7955,1139402329
12,162,201,URS000065B39C,1,Y,2017-10-13 16:01:52.321517,rnacen,LT800869.1:1..91:ncRNA:snopy:Danio_rerio300220,1,7955,1139402330
12,162,201,URS00006505D4,1,Y,2017-10-13 16:01:52.936108,rnacen,LT800870.1:1..104:ncRNA:snopy:Danio_rerio300221,1,7955,1139402331
