dbid,created,last,upi,version_i,deleted,timestamp,userstamp,ac,version,taxid,id,Cluster_Asignado
12,162,201,URS0000A9BF81,1,Y,2017-10-13 16:02:21.375237,rnacen,LT800827.1:1..137:ncRNA:snopy:Danio_rerio300173,1,7955,1139402288,2
12,162,201,URS0000657202,1,Y,2017-10-13 16:02:11.463084,rnacen,LT800828.1:1..78:ncRNA:snopy:Danio_rerio300174,1,7955,1139402289,2
12,162,201,URS0000693597,1,Y,2017-10-13 16:01:56.380853,rnacen,LT800829.1:1..79:ncRNA:snopy:Danio_rerio300175,1,7955,1139402290,2
12,162,201,URS0000B676E8,1,Y,2017-10-13 16:02:45.701496,rnacen,LT800830.1:1..68:ncRNA:snopy:Danio_rerio300176,1,7955,1139402291,2
12,162,201,URS000068843D,1,Y,2017-10-13 16:01:44.306264,rnacen,LT800831.1:1..217:ncRNA:snopy:Danio_rerio300182,1,7955,1139402292,2
12,162,201,URS00006CA046,1,Y,2017-10-13 16:01:36.715108,rnacen,LT800832.1:1..138:ncRNA:snopy:Danio_rerio300183,1,7955,1139402293,2
12,162,201,URS00006C16CE,1,Y,2017-10-13 16:02:25.752830,rnacen,LT800833.1:1..131:ncRNA:snopy:Danio_rerio300184,1,7955,1139402294,2
12,162,201,URS000063199F,1,Y,2017-10-13 16:02:19.969645,rnacen,LT800834.1:1..134:ncRNA:snopy:Danio_rerio300185,1,7955,1139402295,2
12,162,201,URS000062749F,1,Y,2017-10-13 16:02:36.605644,rnacen,LT800835.1:1..72:ncRNA:snopy:Danio_rerio300186,1,7955,1139402296,2
12,162,201,URS00006AA959,1,Y,2017-10-13 16:02:10.620305,rnacen,LT800836.1:1..88:ncRNA:snopy:Danio_rerio300187,1,7955,1139402297,2
12,162,201,URS000067BC27,1,Y,2017-10-13 16:01:58.393617,rnacen,LT800837.1:1..61:ncRNA:snopy:Danio_rerio300188,1,7955,1139402298,2
12,162,201,URS00006E8BC4,1,Y,2017-10-13 16:02:18.708271,rnacen,LT800838.1:1..106:ncRNA:snopy:Danio_rerio300189,1,7955,1139402299,2
12,162,201,URS000072302E,1,Y,2017-10-13 16:02:31.839092,rnacen,LT800839.1:1..133:ncRNA:snopy:Danio_rerio300190,1,7955,1139402300,2
12,162,201,URS0000A85B41,1,Y,2017-10-13 16:01:53.881099,rnacen,LT800840.1:1..134:ncRNA:snopy:Danio_rerio300191,1,7955,1139402301,2
12,162,201,URS000067237A,1,Y,2017-10-13 16:02:42.924033,rnacen,LT800841.1:1..294:ncRNA:snopy:Danio_rerio300192,1,7955,1139402302,2
12,162,201,URS00006EB701,1,Y,2017-10-13 16:01:47.455736,rnacen,LT800842.1:1..309:ncRNA:snopy:Danio_rerio300193,1,7955,1139402303,5
12,162,201,URS0000625B42,1,Y,2017-10-13 16:01:50.945789,rnacen,LT800843.1:1..321:ncRNA:snopy:Danio_rerio300194,1,7955,1139402304,5
12,162,201,URS0000697F18,1,Y,2017-10-13 16:01:44.937321,rnacen,LT800844.1:1..71:ncRNA:snopy:Danio_rerio300195,1,7955,1139402305,0
12,162,201,URS00006924EA,1,Y,2017-10-13 16:01:39.921721,rnacen,LT800845.1:1..71:ncRNA:snopy:Danio_rerio300196,1,7955,1139402306,0
12,162,201,URS00006A27E1,1,Y,2017-10-13 16:02:00.318714,rnacen,LT800846.1:1..179:ncRNA:snopy:Danio_rerio300197,1,7955,1139402307,0
12,162,201,URS000065B865,1,Y,2017-10-13 16:02:14.768772,rnacen,LT800847.1:1..190:ncRNA:snopy:Danio_rerio300198,1,7955,1139402308,0
12,162,201,URS00006B4742,1,Y,2017-10-13 16:02:38.142588,rnacen,LT800848.1:1..72:ncRNA:snopy:Danio_rerio300199,1,7955,1139402309,0
12,162,201,URS00006D4EDF,1,Y,2017-10-13 16:02:33.165570,rnacen,LT800849.1:1..136:ncRNA:snopy:Danio_rerio300200,1,7955,1139402310,0
12,162,201,URS00006B52F5,1,Y,2017-10-13 16:02:40.011048,rnacen,LT800850.1:1..130:ncRNA:snopy:Danio_rerio300201,1,7955,1139402311,0
12,162,201,URS0000698FBD,1,Y,2017-10-13 16:02:16.002019,rnacen,LT800851.1:1..98:ncRNA:snopy:Danio_rerio300202,1,7955,1139402312,0
12,162,201,URS00006E9C1A,1,Y,2017-10-13 16:02:20.498437,rnacen,LT800852.1:1..198:ncRNA:snopy:Danio_rerio300203,1,7955,1139402313,0
12,162,201,URS00009304AD,1,Y,2017-10-13 16:02:16.985045,rnacen,LT800853.1:1..135:ncRNA:snopy:Danio_rerio300204,1,7955,1139402314,0
12,162,201,URS0000AA7DEB,1,Y,2017-10-13 16:01:50.384747,rnacen,LT800854.1:1..136:ncRNA:snopy:Danio_rerio300205,1,7955,1139402315,5
12,162,201,URS00006F904E,1,Y,2017-10-13 16:02:13.329925,rnacen,LT800855.1:1..137:ncRNA:snopy:Danio_rerio300206,1,7955,1139402316,0
12,162,201,URS00006CF6E8,1,Y,2017-10-13 16:02:07.686469,rnacen,LT800856.1:1..137:ncRNA:snopy:Danio_rerio300207,1,7955,1139402317,0
12,162,201,URS0000A95277,1,Y,2017-10-13 16:01:44.297299,rnacen,LT800857.1:1..56:ncRNA:snopy:Danio_rerio300208,1,7955,1139402318,0
12,162,201,URS0000AA8B86,1,Y,2017-10-13 16:02:02.598493,rnacen,LT800858.1:1..129:ncRNA:snopy:Danio_rerio300209,1,7955,1139402319,0
12,162,201,URS000070D5F2,1,Y,2017-10-13 16:02:27.078714,rnacen,LT800859.1:1..127:ncRNA:snopy:Danio_rerio300210,1,7955,1139402320,5
12,162,201,URS00006548A7,1,Y,2017-10-13 16:02:30.961195,rnacen,LT800860.1:1..127:ncRNA:snopy:Danio_rerio300211,1,7955,1139402321,0
12,162,201,URS0000AAF4F6,1,Y,2017-10-13 16:02:21.936930,rnacen,LT800861.1:1..134:ncRNA:snopy:Danio_rerio300212,1,7955,1139402322,0
12,162,201,URS0000703E8A,1,Y,2017-10-13 16:02:23.151977,rnacen,LT800862.1:1..135:ncRNA:snopy:Danio_rerio300213,1,7955,1139402323,0
12,162,201,URS0000A8AB16,1,Y,2017-10-13 16:02:12.401632,rnacen,LT800863.1:1..124:ncRNA:snopy:Danio_rerio300214,1,7955,1139402324,0
12,162,201,URS0000A8849D,1,Y,2017-10-13 16:01:47.178202,rnacen,LT800864.1:1..97:ncRNA:snopy:Danio_rerio300215,1,7955,1139402325,0
12,162,201,URS000063C857,1,Y,2017-10-13 16:02:09.187500,rnacen,LT800865.1:1..139:ncRNA:snopy:Danio_rerio300216,1,7955,1139402326,0
12,162,201,URS00006B63F4,1,Y,2017-10-13 16:02:02.782143,rnacen,LT800866.1:1..142:ncRNA:snopy:Danio_rerio300217,1,7955,1139402327,0
12,162,201,URS000072A4AA,1,Y,2017-10-13 16:02:25.553410,rnacen,LT800867.1:1..85:ncRNA:snopy:Danio_rerio300218,1,7955,1139402328,0
12,162,201,URS000068ED9B,1,Y,2017-10-13 16:02:42.092796,rnacen,LT800868.1:1..84:ncRNA:snopy:Danio_rerio300219,1,7955,1139402329,0
12,162,201,URS000065B39C,1,Y,2017-10-13 16:01:52.321517,rnacen,LT800869.1:1..91:ncRNA:snopy:Danio_rerio300220,1,7955,1139402330,0
12,162,201,URS00006505D4,1,Y,2017-10-13 16:01:52.936108,rnacen,LT800870.1:1..104:ncRNA:snopy:Danio_rerio300221,1,7955,1139402331,0
12,162,201,URS00006FA9B1,1,Y,2017-10-13 16:02:26.600976,rnacen,LT800871.1:1..115:ncRNA:snopy:Danio_rerio300222,1,7955,1139402332,0
12,162,201,URS00006F4B0A,1,Y,2017-10-13 16:01:41.902332,rnacen,LT800872.1:1..111:ncRNA:snopy:Danio_rerio300223,1,7955,1139402333,0
12,162,201,URS0000712F21,1,Y,2017-10-13 16:02:14.009692,rnacen,LT800873.1:1..65:ncRNA:snopy:Danio_rerio300224,1,7955,1139402334,0
12,162,201,URS0000682C1E,1,Y,2017-10-13 16:02:41.281930,rnacen,LT800874.1:1..74:ncRNA:snopy:Danio_rerio300225,1,7955,1139402335,0
12,162,201,URS0000641326,1,Y,2017-10-13 16:02:17.448920,rnacen,LT800875.1:1..139:ncRNA:snopy:Danio_rerio300226,1,7955,1139402336,0
12,162,201,URS000070DC51,1,Y,2017-10-13 16:01:43.879153,rnacen,LT800876.1:1..128:ncRNA:snopy:Danio_rerio300227,1,7955,1139402337,0
12,162,201,URS0000655E75,1,Y,2017-10-13 16:02:16.920013,rnacen,LT800877.1:1..83:ncRNA:snopy:Danio_rerio300229,1,7955,1139402338,0
12,162,201,URS0000AA5C91,1,Y,2017-10-13 16:01:36.839304,rnacen,LT800878.1:1..127:ncRNA:snopy:Danio_rerio300230,1,7955,1139402339,0
12,162,201,URS00006EBDDF,1,Y,2017-10-13 16:02:08.625517,rnacen,LT800879.1:1..82:ncRNA:snopy:Danio_rerio300232,1,7955,1139402340,0
12,162,201,URS000066D35C,1,Y,2017-10-13 16:02:07.286272,rnacen,LT800880.1:1..83:ncRNA:snopy:Danio_rerio300233,1,7955,1139402341,0
12,162,201,URS00006240A6,1,Y,2017-10-13 16:02:37.387287,rnacen,LT800881.1:1..127:ncRNA:snopy:Danio_rerio300234,1,7955,1139402342,0
12,162,201,URS00006C36E4,1,Y,2017-10-13 16:02:25.527478,rnacen,LT800882.1:1..127:ncRNA:snopy:Danio_rerio300235,1,7955,1139402343,0
12,162,201,URS0000646D97,1,Y,2017-10-13 16:02:03.175884,rnacen,LT800883.1:1..130:ncRNA:snopy:Danio_rerio300236,1,7955,1139402344,0
12,162,201,URS0000684502,1,Y,2017-10-13 16:02:34.649867,rnacen,LT800884.1:1..131:ncRNA:snopy:Danio_rerio300237,1,7955,1139402345,0
12,162,201,URS0000AAEC6B,1,Y,2017-10-13 16:02:11.955329,rnacen,LT800885.1:1..90:ncRNA:snopy:Danio_rerio300238,1,7955,1139402346,0
12,162,201,URS00006A986D,1,Y,2017-10-13 16:02:23.477780,rnacen,LT800886.1:1..135:ncRNA:snopy:Danio_rerio300239,1,7955,1139402347,0
12,162,201,URS00006A0497,1,Y,2017-10-13 16:01:35.959228,rnacen,LT800887.1:1..133:ncRNA:snopy:Danio_rerio300240,1,7955,1139402348,0
12,162,201,URS000063C799,1,Y,2017-10-13 16:02:31.503573,rnacen,LT800888.1:1..133:ncRNA:snopy:Danio_rerio300241,1,7955,1139402349,0
12,162,201,URS000062D6E0,1,Y,2017-10-13 16:01:40.282402,rnacen,LT800889.1:1..216:ncRNA:snopy:Danio_rerio300242,1,7955,1139402350,0
12,162,201,URS00006D7913,1,Y,2017-10-13 16:01:45.791934,rnacen,LT800890.1:1..216:ncRNA:snopy:Danio_rerio300243,1,7955,1139402351,0
12,162,201,URS0000708BF0,1,Y,2017-10-13 16:02:26.140959,rnacen,LT800891.1:1..216:ncRNA:snopy:Danio_rerio300244,1,7955,1139402352,3
12,162,201,URS0000708BF0,1,Y,2017-10-13 16:02:26.140980,rnacen,LT800892.1:1..216:ncRNA:snopy:Danio_rerio300245,1,7955,1139402353,3
12,162,201,URS00006E0434,1,Y,2017-10-13 16:02:16.202088,rnacen,LT800893.1:1..198:ncRNA:snopy:Danio_rerio300246,1,7955,1139402354,0
12,162,201,URS000063EEA3,1,Y,2017-10-13 16:02:11.152444,rnacen,LT800894.1:1..138:ncRNA:snopy:Danio_rerio300247,1,7955,1139402355,0
12,162,201,URS0000641EA4,1,Y,2017-10-13 16:02:19.748200,rnacen,LT800895.1:1..156:ncRNA:snopy:Danio_rerio300248,1,7955,1139402356,0
12,162,201,URS000071E194,1,Y,2017-10-13 16:02:15.272729,rnacen,LT800896.1:1..63:ncRNA:snopy:Danio_rerio300249,1,7955,1139402357,0
12,162,201,URS00006D7462,1,Y,2017-10-13 16:01:42.582734,rnacen,LT800897.1:1..78:ncRNA:snopy:Danio_rerio300250,1,7955,1139402358,0
12,162,201,URS0000A93B66,1,Y,2017-10-13 16:02:34.680089,rnacen,LT800898.1:1..62:ncRNA:snopy:Danio_rerio300251,1,7955,1139402359,0
12,162,201,URS00006F5E4E,1,Y,2017-10-13 16:01:36.899501,rnacen,LT800899.1:1..140:ncRNA:snopy:Danio_rerio300253,1,7955,1139402360,0
12,162,201,URS000063CD6C,1,Y,2017-10-13 16:02:22.618743,rnacen,LT800900.1:1..142:ncRNA:snopy:Danio_rerio300254,1,7955,1139402361,0
12,162,201,URS000071F254,1,Y,2017-10-13 16:02:01.413583,rnacen,LT800901.1:1..82:ncRNA:snopy:Danio_rerio300255,1,7955,1139402362,0
12,162,201,URS00006C5787,1,Y,2017-10-13 16:02:34.022681,rnacen,LT800902.1:1..82:ncRNA:snopy:Danio_rerio300256,1,7955,1139402363,0
12,162,201,URS0000625BC8,1,Y,2017-10-13 16:02:29.521502,rnacen,LT800903.1:1..82:ncRNA:snopy:Danio_rerio300257,1,7955,1139402364,0
12,162,201,URS000068CE8B,1,Y,2017-10-13 16:01:56.591164,rnacen,LT800904.1:1..82:ncRNA:snopy:Danio_rerio300258,1,7955,1139402365,0
12,162,201,URS000068C093,1,Y,2017-10-13 16:02:42.081162,rnacen,LT800905.1:1..83:ncRNA:snopy:Danio_rerio300259,1,7955,1139402366,0
12,162,201,URS00006F50F2,1,Y,2017-10-13 16:02:18.151501,rnacen,LT800906.1:1..184:ncRNA:snopy:Danio_rerio300260,1,7955,1139402367,0
12,162,201,URS000070C9F9,1,Y,2017-10-13 16:01:33.358681,rnacen,LT800907.1:1..131:ncRNA:snopy:Danio_rerio300261,1,7955,1139402368,0
12,162,201,URS00007095BB,1,Y,2017-10-13 16:02:28.616973,rnacen,LT800908.1:1..145:ncRNA:snopy:Danio_rerio300262,1,7955,1139402369,3
12,162,201,URS0000663EC1,1,Y,2017-10-13 16:02:15.099929,rnacen,LT800909.1:1..136:ncRNA:snopy:Danio_rerio300263,1,7955,1139402370,0
12,162,201,URS00007061E9,1,Y,2017-10-13 16:01:38.508555,rnacen,LT800910.1:1..135:ncRNA:snopy:Danio_rerio300264,1,7955,1139402371,0
12,162,201,URS00006367FE,1,Y,2017-10-13 16:01:46.891027,rnacen,LT800911.1:1..136:ncRNA:snopy:Danio_rerio300265,1,7955,1139402372,0
12,162,201,URS00006BB1C9,1,Y,2017-10-13 16:02:15.662500,rnacen,LT800912.1:1..132:ncRNA:snopy:Danio_rerio300266,1,7955,1139402373,0
12,162,201,URS00006EB1B0,1,Y,2017-10-13 16:01:41.981014,rnacen,LT800913.1:1..132:ncRNA:snopy:Danio_rerio300267,1,7955,1139402374,3
12,162,201,URS0000A8BD89,1,Y,2017-10-13 16:02:09.307471,rnacen,LT800914.1:1..67:ncRNA:snopy:Danio_rerio300268,1,7955,1139402375,3
12,162,201,URS0000A8D1B3,1,Y,2017-10-13 16:02:22.126764,rnacen,LT800915.1:1..67:ncRNA:snopy:Danio_rerio300269,1,7955,1139402376,3
12,162,201,URS0000A86934,1,Y,2017-10-13 16:01:43.966632,rnacen,LT800916.1:1..67:ncRNA:snopy:Danio_rerio300270,1,7955,1139402377,3
12,162,201,URS0000A8D1BA,1,Y,2017-10-13 16:02:15.028141,rnacen,LT800917.1:1..67:ncRNA:snopy:Danio_rerio300271,1,7955,1139402378,3
12,162,201,URS0000A7A845,1,Y,2017-10-13 16:01:57.064760,rnacen,LT800918.1:1..67:ncRNA:snopy:Danio_rerio300272,1,7955,1139402379,3
12,162,201,URS00007072D0,1,Y,2017-10-13 16:02:27.851474,rnacen,LT800919.1:1..136:ncRNA:snopy:Danio_rerio300273,1,7955,1139402380,3
12,162,201,URS000062CF55,1,Y,2017-10-13 16:02:13.115785,rnacen,LT800920.1:1..136:ncRNA:snopy:Danio_rerio300274,1,7955,1139402381,3
12,162,201,URS0000625370,1,Y,2017-10-13 16:01:49.543756,rnacen,LT800921.1:1..142:ncRNA:snopy:Danio_rerio300275,1,7955,1139402382,3
12,162,201,URS00006EA75F,1,Y,2017-10-13 16:01:55.573281,rnacen,LT800922.1:1..139:ncRNA:snopy:Danio_rerio300276,1,7955,1139402383,3
12,162,201,URS00006775AE,1,Y,2017-10-13 16:02:38.012313,rnacen,LT800923.1:1..122:ncRNA:snopy:Danio_rerio300277,1,7955,1139402384,3
12,162,201,URS0000724A4F,1,Y,2017-10-13 16:02:27.143602,rnacen,LT800924.1:1..122:ncRNA:snopy:Danio_rerio300278,1,7955,1139402385,3
12,162,201,URS00006C4D1C,1,Y,2017-10-13 16:02:10.641402,rnacen,LT800925.1:1..136:ncRNA:snopy:Danio_rerio300279,1,7955,1139402386,3
12,162,201,URS0000A8DF43,1,Y,2017-10-13 16:01:41.730250,rnacen,LT800926.1:1..129:ncRNA:snopy:Danio_rerio300280,1,7955,1139402387,3
12,162,201,URS0000674B45,1,Y,2017-10-13 16:01:39.545790,rnacen,LT800927.1:1..67:ncRNA:snopy:Danio_rerio300281,1,7955,1139402388,3
12,162,201,URS000071A181,1,Y,2017-10-13 16:01:54.116824,rnacen,LT800928.1:1..75:ncRNA:snopy:Danio_rerio300282,1,7955,1139402389,0
12,162,201,URS000065A26A,1,Y,2017-10-13 16:02:42.545897,rnacen,LT800929.1:1..75:ncRNA:snopy:Danio_rerio300283,1,7955,1139402390,3
12,162,201,URS00006F54CC,1,Y,2017-10-13 16:02:34.128876,rnacen,LT800930.1:1..137:ncRNA:snopy:Danio_rerio300284,1,7955,1139402391,3
12,162,201,URS0000A8BD10,1,Y,2017-10-13 16:02:19.453518,rnacen,LT800931.1:1..133:ncRNA:snopy:Danio_rerio300285,1,7955,1139402392,3
12,162,201,URS00006D9B80,1,Y,2017-10-13 16:01:48.741469,rnacen,LT800932.1:1..138:ncRNA:snopy:Danio_rerio300286,1,7955,1139402393,3
12,162,201,URS0000A7DD2D,1,Y,2017-10-13 16:02:31.567465,rnacen,LT800933.1:1..57:ncRNA:snopy:Danio_rerio300287,1,7955,1139402394,3
12,162,201,URS0000AAD7F8,1,Y,2017-10-13 16:02:18.592415,rnacen,LT800934.1:1..130:ncRNA:snopy:Danio_rerio300288,1,7955,1139402395,3
12,162,201,URS0000A8084A,1,Y,2017-10-13 16:02:24.844677,rnacen,LT800935.1:1..139:ncRNA:snopy:Danio_rerio300289,1,7955,1139402396,3
12,162,201,URS00006B3300,1,Y,2017-10-13 16:02:02.101917,rnacen,LT800936.1:1..76:ncRNA:snopy:Danio_rerio300290,1,7955,1139402397,3
12,162,201,URS0000A8CAFC,1,Y,2017-10-13 16:02:29.519447,rnacen,LT800937.1:1..92:ncRNA:snopy:Danio_rerio300291,1,7955,1139402398,3
12,162,201,URS000064502B,1,Y,2017-10-13 16:01:43.860644,rnacen,LT800938.1:1..125:ncRNA:snopy:Danio_rerio300292,1,7955,1139402399,3
12,162,201,URS00006A22AC,1,Y,2017-10-13 16:02:03.940194,rnacen,LT800939.1:1..125:ncRNA:snopy:Danio_rerio300293,1,7955,1139402400,3
12,162,201,URS00006EB747,1,Y,2017-10-13 16:02:04.194512,rnacen,LT800940.1:1..227:ncRNA:snopy:Danio_rerio300294,1,7955,1139402401,3
12,162,201,URS00006E463C,1,Y,2017-10-13 16:02:16.868768,rnacen,LT800941.1:1..227:ncRNA:snopy:Danio_rerio300295,1,7955,1139402402,3
12,162,201,URS0000BBD693,1,Y,2017-10-13 16:02:45.503909,rnacen,LT800942.1:1..70:ncRNA:snopy:Danio_rerio300296,1,7955,1139402403,3
12,162,201,URS00006D06B6,1,Y,2017-10-13 16:02:12.670391,rnacen,LT800943.1:1..216:ncRNA:snopy:Danio_rerio300297,1,7955,1139402404,3
12,162,201,URS0000694CE4,1,Y,2017-10-13 16:02:17.767264,rnacen,LT800944.1:1..216:ncRNA:snopy:Danio_rerio300298,1,7955,1139402405,3
12,162,201,URS000062B416,1,Y,2017-10-13 16:01:41.490581,rnacen,LT800945.1:1..216:ncRNA:snopy:Danio_rerio300299,1,7955,1139402406,3
12,162,215,URS00006F7FE6,1,Y,2017-10-13 16:02:40.021948,rnacen,LT800692.1:1..88:ncRNA:snopy:Danio_rerio300000,1,7955,1139402407,5
12,162,215,URS00006BA115,1,Y,2017-10-13 16:02:29.636000,rnacen,LT800693.1:1..88:ncRNA:snopy:Danio_rerio300001,1,7955,1139402408,5
12,162,215,URS000064E9A4,1,Y,2017-10-13 16:01:49.742506,rnacen,LT800694.1:1..71:ncRNA:snopy:Danio_rerio300006,1,7955,1139402409,5
12,162,215,URS000071B7E0,1,Y,2017-10-13 16:02:25.111509,rnacen,LT800695.1:1..70:ncRNA:snopy:Danio_rerio300011,1,7955,1139402410,5
12,162,215,URS000067115C,1,Y,2017-10-13 16:01:56.890166,rnacen,LT800696.1:1..127:ncRNA:snopy:Danio_rerio300012,1,7955,1139402411,5
12,162,215,URS00006AD8E2,1,Y,2017-10-13 16:02:28.199315,rnacen,LT800697.1:1..70:ncRNA:snopy:Danio_rerio300013,1,7955,1139402412,5
12,162,215,URS000062866A,1,Y,2017-10-13 16:01:59.858377,rnacen,LT800698.1:1..216:ncRNA:snopy:Danio_rerio300020,1,7955,1139402413,5
12,162,215,URS00006258DB,1,Y,2017-10-13 16:02:26.722779,rnacen,LT800699.1:1..216:ncRNA:snopy:Danio_rerio300021,1,7955,1139402414,5
12,162,215,URS00006EE69D,1,Y,2017-10-13 16:01:48.519760,rnacen,LT800700.1:1..216:ncRNA:snopy:Danio_rerio300022,1,7955,1139402415,5
12,162,215,URS0000728FA9,1,Y,2017-10-13 16:02:41.707419,rnacen,LT800701.1:1..216:ncRNA:snopy:Danio_rerio300023,1,7955,1139402416,5
12,162,215,URS0000714AB3,1,Y,2017-10-13 16:01:59.349101,rnacen,LT800702.1:1..216:ncRNA:snopy:Danio_rerio300024,1,7955,1139402417,5
12,162,215,URS000062A271,1,Y,2017-10-13 16:01:47.123142,rnacen,LT800703.1:1..216:ncRNA:snopy:Danio_rerio300025,1,7955,1139402418,5
12,162,215,URS00006B0848,1,Y,2017-10-13 16:01:58.031478,rnacen,LT800704.1:1..215:ncRNA:snopy:Danio_rerio300026,1,7955,1139402419,5
12,162,215,URS00006916FA,1,Y,2017-10-13 16:02:13.298713,rnacen,LT800705.1:1..216:ncRNA:snopy:Danio_rerio300027,1,7955,1139402420,5
12,162,215,URS000070722D,1,Y,2017-10-13 16:02:38.447520,rnacen,LT800706.1:1..216:ncRNA:snopy:Danio_rerio300028,1,7955,1139402421,5
12,162,215,URS00006D3DBC,1,Y,2017-10-13 16:02:29.343294,rnacen,LT800707.1:1..77:ncRNA:snopy:Danio_rerio300029,1,7955,1139402422,5
12,162,215,URS00006D3DBC,1,Y,2017-10-13 16:02:29.343306,rnacen,LT800708.1:1..77:ncRNA:snopy:Danio_rerio300030,1,7955,1139402423,5
12,162,215,URS0000677FC1,1,Y,2017-10-13 16:02:13.142714,rnacen,LT800709.1:1..69:ncRNA:snopy:Danio_rerio300031,1,7955,1139402424,5
12,162,215,URS0000718FED,1,Y,2017-10-13 16:02:19.517687,rnacen,LT800710.1:1..94:ncRNA:snopy:Danio_rerio300032,1,7955,1139402425,5
12,162,215,URS0000648EF9,1,Y,2017-10-13 16:01:45.314132,rnacen,LT800711.1:1..93:ncRNA:snopy:Danio_rerio300033,1,7955,1139402426,4
12,162,215,URS00006C8EE0,1,Y,2017-10-13 16:01:58.914760,rnacen,LT800712.1:1..94:ncRNA:snopy:Danio_rerio300034,1,7955,1139402427,5
12,162,215,URS0000A87B8A,1,Y,2017-10-13 16:01:56.208001,rnacen,LT800713.1:1..87:ncRNA:snopy:Danio_rerio300035,1,7955,1139402428,5
12,162,215,URS000072ED4F,1,Y,2017-10-13 16:02:04.693451,rnacen,LT800714.1:1..216:ncRNA:snopy:Danio_rerio300036,1,7955,1139402429,5
12,162,215,URS000063D735,1,Y,2017-10-13 16:02:05.045836,rnacen,LT800715.1:1..216:ncRNA:snopy:Danio_rerio300037,1,7955,1139402430,5
12,162,215,URS00006FA4FC,1,Y,2017-10-13 16:02:14.888471,rnacen,LT800716.1:1..215:ncRNA:snopy:Danio_rerio300038,1,7955,1139402431,5
12,162,215,URS000063B546,1,Y,2017-10-13 16:02:34.829682,rnacen,LT800717.1:1..216:ncRNA:snopy:Danio_rerio300039,1,7955,1139402432,5
12,162,215,URS00006F5D22,1,Y,2017-10-13 16:01:55.736322,rnacen,LT800718.1:1..131:ncRNA:snopy:Danio_rerio300042,1,7955,1139402433,5
12,162,215,URS000063879A,1,Y,2017-10-13 16:02:15.550152,rnacen,LT800719.1:1..131:ncRNA:snopy:Danio_rerio300043,1,7955,1139402434,5
12,162,215,URS0000664E8E,1,Y,2017-10-13 16:02:22.222318,rnacen,LT800720.1:1..131:ncRNA:snopy:Danio_rerio300044,1,7955,1139402435,5
12,162,215,URS0000633157,1,Y,2017-10-13 16:01:53.684132,rnacen,LT800721.1:1..131:ncRNA:snopy:Danio_rerio300045,1,7955,1139402436,5
12,162,215,URS00006A6FBC,1,Y,2017-10-13 16:02:28.075790,rnacen,LT800722.1:1..72:ncRNA:snopy:Danio_rerio300046,1,7955,1139402437,5
12,162,215,URS00006720AE,1,Y,2017-10-13 16:02:23.083481,rnacen,LT800723.1:1..216:ncRNA:snopy:Danio_rerio300047,1,7955,1139402438,5
12,162,215,URS0000671535,1,Y,2017-10-13 16:01:45.906168,rnacen,LT800724.1:1..217:ncRNA:snopy:Danio_rerio300048,1,7955,1139402439,5
12,162,215,URS00006FA85B,1,Y,2017-10-13 16:02:07.870146,rnacen,LT800725.1:1..216:ncRNA:snopy:Danio_rerio300049,1,7955,1139402440,5
12,162,215,URS00006D0609,1,Y,2017-10-13 16:02:00.313757,rnacen,LT800726.1:1..217:ncRNA:snopy:Danio_rerio300051,1,7955,1139402441,5
12,162,215,URS00006D0030,1,Y,2017-10-13 16:01:55.813371,rnacen,LT800727.1:1..217:ncRNA:snopy:Danio_rerio300052,1,7955,1139402442,5
12,162,215,URS00006F9D80,1,Y,2017-10-13 16:02:27.557339,rnacen,LT800728.1:1..216:ncRNA:snopy:Danio_rerio300053,1,7955,1139402443,5
12,162,215,URS0000709C68,1,Y,2017-10-13 16:02:20.127778,rnacen,LT800729.1:1..99:ncRNA:snopy:Danio_rerio300054,1,7955,1139402444,5
12,162,215,URS0000708BF0,1,Y,2017-10-13 16:02:26.140912,rnacen,LT800730.1:1..216:ncRNA:snopy:Danio_rerio300055,1,7955,1139402445,5
12,162,215,URS0000A8F557,1,Y,2017-10-13 16:01:49.075281,rnacen,LT800731.1:1..76:ncRNA:snopy:Danio_rerio300057,1,7955,1139402446,5
12,162,215,URS000066B3AF,1,Y,2017-10-13 16:02:13.578595,rnacen,LT800732.1:1..133:ncRNA:snopy:Danio_rerio300059,1,7955,1139402447,5
12,162,215,URS00007084FE,1,Y,2017-10-13 16:02:10.970171,rnacen,LT800733.1:1..90:ncRNA:snopy:Danio_rerio300061,1,7955,1139402448,5
12,162,215,URS00006C3DCB,1,Y,2017-10-13 16:02:28.017658,rnacen,LT800734.1:1..136:ncRNA:snopy:Danio_rerio300062,1,7955,1139402449,5
12,162,215,URS0000696C61,1,Y,2017-10-13 16:02:40.947227,rnacen,LT800735.1:1..136:ncRNA:snopy:Danio_rerio300063,1,7955,1139402450,5
12,162,215,URS00006A4AAC,1,Y,2017-10-13 16:02:19.510165,rnacen,LT800736.1:1..136:ncRNA:snopy:Danio_rerio300064,1,7955,1139402451,5
12,162,215,URS0000AA80B6,1,Y,2017-10-13 16:02:25.595332,rnacen,LT800737.1:1..131:ncRNA:snopy:Danio_rerio300065,1,7955,1139402452,5
12,162,215,URS0000708BF0,1,Y,2017-10-13 16:02:26.140927,rnacen,LT800738.1:1..216:ncRNA:snopy:Danio_rerio300066,1,7955,1139402453,5
